DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-05-18 22:07:05+00:00,1659319725359345665,"I'm proud of the progress we have made. 

We reduced the deficit in our first two years by $1.7 trillion. That includes more revenue by asking the wealthy and large corporations to begin to pay their fair share and cutting subsidies to Big Oil and Big Pharma. https://t.co/p6Y4cZWYTe",JoeBiden,en,,10785,3624,14636,1531
2023-05-18 01:30:07+00:00,1659008430835658756,"Made a surprise visit to @EMILYsList to thank everyone for leading on the critical fight for women’s rights.

It’s about freedom. It’s about democracy. There is too much at stake to sit this out. https://t.co/rkyMyuMTAb",JoeBiden,en,,1599,854,4836,78
2023-05-18 00:00:14+00:00,1658985812770398210,"To this year's Medal of Valor recipients:

Your bravery is inspiring. 

You have gone above and beyond the call of duty, exhibiting exceptional courage, and extraordinary decisiveness, regardless of your personal safety, in an attempt to save or protect human life. https://t.co/VRueiHIKIc",JoeBiden,en,,587,720,5342,39
2023-05-17 22:16:31+00:00,1658959709041221646,"Nancy Pelosi is going to go down in history as one of the most consequential speakers in the history of the United States of America. 

When Nancy was speaker, we never had to worry about whether a bill would pass. If she said she had the votes—she had the votes. Every time. https://t.co/AxgvGPjmJ9",JoeBiden,en,,17016,3390,23313,907
2023-05-17 20:31:06+00:00,1658933179405705216,"We had a productive meeting with congressional leaders yesterday. 

I'm confident that we'll get to an agreement on the budget, and America will not default. Every leader in the room understands the consequences if we fail to pay our bills. https://t.co/hw7RW7Aeu8",JoeBiden,en,,1120,620,4089,118
