DateTime,TweetId,Text,Username,Displayname,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-06-16 18:59:54+00:00,1669781866042236938,"Joe Biden’s pick for CDC director gleefully pushed lockdowns that did profound damage to Americans’ livelihoods &amp; well-being. 

Taking advantage of a pandemic to push government control over our daily lives shouldn't be rewarded with a promotion.",tedcruz,Ted Cruz,en,,197,144,612,9
2023-06-16 18:55:11+00:00,1669780679104536613,"María Corina Machado can defeat the Maduro regime &amp; Maduro's thugs know it. So do friends of the Venezuelan people who are watching the election. 

The U.S. has the tools to hold accountable those who are targeting her.",tedcruz,Ted Cruz,en,,86,373,871,29
2023-06-16 18:27:18+00:00,1669773663095214080,"How does the Biden administration lose 85,000 kids? 

It's a stunning level of incompetence &amp; it shows they don't give a damn about the humanitarian crisis on our southern border. 

More on the latest episode of #Verdict. https://t.co/jKjIN10p4o https://t.co/NFfT4LZjJp",tedcruz,Ted Cruz,en,['Verdict'],748,968,2972,61
2023-06-16 17:12:41+00:00,1669754884730630163,"Just horrific. My team is working closely with local officials on emergency response &amp; expediting disaster relief. 

#PrayForPerryton 🙏",tedcruz,Ted Cruz,en,['PrayForPerryton'],206,76,540,10
2023-06-16 17:09:08+00:00,1669753991389954048,"We have utterly no idea how Joe Biden earned $10 million the year after he left the White House. 

Don't miss the latest episode of #Verdict, where we try to answer Biden's question, ""Where's the money?"" https://t.co/jKjIN10p4o https://t.co/tNbmnu2hzR",tedcruz,Ted Cruz,en,['Verdict'],1527,777,2921,80
2023-06-16 14:37:54+00:00,1669715930690244608,"The allegations against Joe Biden simply do not exist in the corporate media's world. 

Arm yourself with the facts from the latest episode of #Verdict! https://t.co/jKjIN10WTW",tedcruz,Ted Cruz,en,['Verdict'],356,168,865,15
2023-06-16 13:05:24+00:00,1669692654366384130,"Download &amp; listen now wherever you find your podcasts!

https://t.co/ZreMLytton",tedcruz,Ted Cruz,en,,42,24,153,1
2023-06-16 13:05:23+00:00,1669692647122845696,"Today’s #Verdict goes in-depth on the question Joe Biden dared us to ask, “Where’s the money?” 

Flashback from the @FDRLST https://t.co/Gk1aczsy9h",tedcruz,Ted Cruz,en,['Verdict'],568,547,2356,51
2023-06-16 12:01:18+00:00,1669676520070168577,"On the latest episode of #Verdict:

Biden Asks ""Where's The Money?"" plus Biden Loses 85K Immigrant Children &amp; Big Legislative Victory Standing Up To Cuban Communists

Listen now wherever you get your podcasts!

https://t.co/ZreMLytton https://t.co/wRET9o1IFe",tedcruz,Ted Cruz,en,['Verdict'],515,459,1821,33
2023-06-16 04:16:23+00:00,1669559520069050370,😳,tedcruz,Ted Cruz,art,,392,306,1690,21
2023-06-16 01:51:00+00:00,1669522933453053954,"I'm working very closely with @JamesComer &amp; @Jim_Jordan because we have to demand accountability &amp; transparency about these allegations against the president. #Verdict

https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],1214,598,2939,80
2023-06-16 00:11:00+00:00,1669497767528480770,"Every day when I'm home in Texas, I hear from folks who are deeply dismayed about the growing politicization &amp; weaponization of the Department of Justice &amp; the FBI. #Verdict

https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],1522,271,1743,115
2023-06-15 22:16:00+00:00,1669468827200147457,"The media should be covering the Biden bribery allegations. 

Unfortunately, most are completely ignoring it.#Verdict 
https://t.co/ErPhbZCzYL",tedcruz,Ted Cruz,en,['Verdict'],1095,606,2509,67
2023-06-15 20:36:01+00:00,1669443664526073856,"Sen. Ted Cruz: FBI Is A ""Rogue Agency,"" ""Thoroughly Politicized And Weaponized,"" ""Trump Is Their Enemy"" | Real Clear Politics https://t.co/OWs1m49Qei",tedcruz,Ted Cruz,en,,1722,1739,7007,101
2023-06-15 20:32:12+00:00,1669442706546872349,"What should come next with the allegations against Joe Biden?

This alleged whistleblower should testify in front of Congress on national television so the American people can hear his allegations &amp; assess if he's telling the truth. #Verdict
https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],1014,407,1801,62
2023-06-15 19:33:32+00:00,1669427943003639809,"Why the hell is the FBI hiding the possible existence of evidence that Joe Biden accepted a bribe?

Why did they redact the allegation that there may be 17 tape recordings? #Verdict 
https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],2722,2253,8697,184
2023-06-15 19:05:33+00:00,1669420901169877005,"Biden pick for counterterror post botched handling of Hezbollah, Cruz says: 'Utterly disqualifying' | Fox News https://t.co/u59izH4a7F",tedcruz,Ted Cruz,en,,89,91,411,6
2023-06-15 17:17:00+00:00,1669393581210243072,"The FBI is utterly &amp; completely stonewalling. 

The FBI senior leadership believes they're unaccountable to Congress &amp; the American people. https://t.co/RYhCq1G8h0",tedcruz,Ted Cruz,en,,676,360,1368,51
2023-06-15 16:48:19+00:00,1669386362280202240,Sen. Cruz to Newsmax: Conservative Voters Tired of GOP Rolling Over | Newsmax https://t.co/igTKqzP1cq,tedcruz,Ted Cruz,en,,365,119,763,21
2023-06-15 16:02:43+00:00,1669374887264174085,"Voters are frustrated that over &amp; over again, Republican leadership is willing to help the Democrats with their agenda instead of standing up &amp; holding them to account. https://t.co/b0QloBdKZN",tedcruz,Ted Cruz,en,,773,354,1944,50
2023-06-15 15:26:55+00:00,1669365880247992321,Ted Cruz slams FBI over Biden investigation: 'Senior leadership believes they’re unaccountable' | Washington Examiner https://t.co/2HCBDkDWkr,tedcruz,Ted Cruz,en,,519,577,2801,45
2023-06-15 15:13:35+00:00,1669362522732855296,A beautiful day…. 🚀,tedcruz,Ted Cruz,en,,51,19,149,1
2023-06-15 14:38:30+00:00,1669353692854902786,"Sen. Cruz Puts ESG and DEI in the Crosshairs | RedState 
https://t.co/frPsNEHHAz",tedcruz,Ted Cruz,en,,151,216,1251,10
2023-06-15 14:10:27+00:00,1669346636311703552,"Making sure event-goers know the full price of the ticket they want to buy up front is why I worked to introduce the TICKET Act. I’m glad @Ticketmaster &amp; @SeatGeek have heeded my calls for “all-in” pricing, &amp; I’ll keep working to ensure that all ticket sales are transparent!",tedcruz,Ted Cruz,en,,58,35,184,1
2023-06-15 12:41:32+00:00,1669324260874108930,"The threshold to indict a president should be incredibly high.

It shouldn't be for ticky-tacky offenses &amp; it shouldn't be because an administration hates its predecessor.

Get the facts on the latest episode of #Verdict.
https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],943,337,1782,58
2023-06-15 06:03:24+00:00,1669224067256266753,"This is weird. 

Lesbians are no longer women, but gay men are still men (for now).  🤔",tedcruz,Ted Cruz,en,,288,150,847,24
2023-06-15 01:57:25+00:00,1669162159790604291,The FBI is a rogue agency that has been thoroughly politicized &amp; completely weaponized. https://t.co/X4lpZE3r3v,tedcruz,Ted Cruz,en,,2205,803,3268,135
2023-06-15 01:01:49+00:00,1669148167667949569,"It is infuriating to see the FBI stonewalling &amp; protecting Joe Biden to cover up corruption in the White House. 

This politicized FBI doesn't believe they are accountable to anybody. https://t.co/XCQGltjetV",tedcruz,Ted Cruz,en,,1154,467,1916,52
2023-06-15 00:31:06+00:00,1669140438203203585,Stunning live footage of congressional Democrats in their natural habitat….,tedcruz,Ted Cruz,en,,1151,248,2279,74
2023-06-15 00:17:38+00:00,1669137048534433793,"Democrats don't want a hearing on the allegations against Joe Biden.

If the allegations are false, you know who could disprove them?  Joe Biden.

 He could call for evidence to be released publicly, but the FBI is stonewalling instead. #Verdict https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],1002,929,3787,52
2023-06-14 22:00:13+00:00,1669102466699280389,"Sen. Cruz, Rep. Stefanik Introduce Legislation Requiring American Flags Displayed On Federal Property Are 100% Made In USA | Daily Caller https://t.co/VXRMtCwqiH",tedcruz,Ted Cruz,en,,233,102,742,15
2023-06-14 21:11:41+00:00,1669090254567899136,"Don't forget to download &amp; listen to the latest episode of #Verdict before your commute home this evening. 

We go in-depth on the the bombshell voice recordings of Joe Biden allegedly taking a $5 million bribe &amp; the FBI's stonewalling to cover it up! 

https://t.co/ErPhbZC29d https://t.co/RGA3kRJ3cx",tedcruz,Ted Cruz,en,['Verdict'],1116,671,2437,75
2023-06-14 19:28:14+00:00,1669064219902324736,"What has happened with the FBI is they've gotten high on their own supply. 

They believe nobody can check them—that they are the judge, jury, &amp; executioner. #Verdict https://t.co/ErPhbZC29d https://t.co/rE8UWtHs9l",tedcruz,Ted Cruz,en,['Verdict'],1016,1437,5014,70
2023-06-14 19:27:06+00:00,1669063934307868681,FBI Stonewalls Ted Cruz on Alleged Biden 'Bribery' Audio Recordings | Breitbart News https://t.co/Y7RNoCT5Xp,tedcruz,Ted Cruz,en,,343,430,1598,18
2023-06-14 18:13:44+00:00,1669045471426273281,‘The Press Won’t Cover This’: Ted Cruz Torches Corporate Media For Ignoring Biden Bribery Allegations | Daily Caller https://t.co/JrXw6jIIa1,tedcruz,Ted Cruz,en,,344,153,624,9
2023-06-14 17:21:46+00:00,1669032392013619232,"The FBI &amp; DOJ have the same hubris &amp; absolute arrogance. 

Their stonewalling is destructive to the rule of law &amp; our Constitution. #Verdict 
https://t.co/ErPhbZC29d https://t.co/PdOGkqYd1w",tedcruz,Ted Cruz,en,['Verdict'],452,500,1851,37
2023-06-14 15:25:18+00:00,1669003083983069185,"Make sure to tune in to today’s episode of #Verdict where @benfergusonshow &amp; I break down the bombshell evidence regarding Joe Biden that the corporate media is ignoring.

Download the new episode now wherever you get your podcasts! https://t.co/atpDaJRIIa https://t.co/RiPLuavQQv",tedcruz,Ted Cruz,en,['Verdict'],628,461,2128,44
2023-06-14 14:23:26+00:00,1668987516093972487,"Cruz defends comments about Obama, Iran and nuclear weapons, scolds 'ridiculous' fact-checker | Fox News https://t.co/AtNoMvy8ND",tedcruz,Ted Cruz,en,,126,132,756,6
2023-06-14 14:21:46+00:00,1668987094394363904,"The reason Joe Biden &amp; the FBI can ignore any evidence of corruption is because we don't have a functioning press corps.

The world of journalism is so utterly corrupted that nobody is reporting on the credible evidence against Joe Biden. #Verdict https://t.co/ErPhbZC29d",tedcruz,Ted Cruz,en,['Verdict'],1587,2001,8078,143
2023-06-14 14:14:31+00:00,1668985272929845250,Ted Cruz Moves to Abolish ‘Useless’ Federal Agency Created by Dodd-Frank | Daily Signal https://t.co/fnHNNfGvAM,tedcruz,Ted Cruz,en,,155,373,1809,16
2023-06-14 14:02:44+00:00,1668982306508361730,"Happy 248th Birthday to our @USArmy!

This force of brave men &amp; women has served to defend our freedoms &amp; protect Americans at home &amp; abroad. 

We are forever grateful.",tedcruz,Ted Cruz,en,,115,91,620,4
2023-06-14 11:53:40+00:00,1668949826778611712,"On the latest episode of #Verdict: 

Bombshell Voice Recordings of Joe Biden Taking a $5 Million Bribe - and FBI Stonewalls to Cover it Up!

Listen now wherever you get your podcasts!
https://t.co/atpDaJRIIa",tedcruz,Ted Cruz,en,['Verdict'],301,396,1438,20
2023-06-14 04:52:46+00:00,1668843901203955713,"A true American legend. 

Pat, thank you for being a voice of good cheer, wit, optimism &amp; common sense. 

Our Nation loves you @patsajak",tedcruz,Ted Cruz,en,,70,47,672,5
2023-06-14 04:22:13+00:00,1668836214831448065,"Congrats to the Lady Buffs on an amazing national championship!!

@WTVolleyball",tedcruz,Ted Cruz,en,,57,32,485,1
2023-06-14 04:10:11+00:00,1668833186355326976,"4/x And, of course, they ignore my broader point: Iran doesn’t want nuclear technology bc they need electricity—they have tons of oil—the want nukes only to carry out their genocidal, theocratic war cry of “Death to America! and Death to Israel!”",tedcruz,Ted Cruz,en,,20,45,351,2
2023-06-14 04:07:25+00:00,1668832491149377539,"3/x Of course, I didn’t say Obama said Iran had a “right” to nuclear weapons; I said Obama said Iran had a “right” to “nuclear technology.”

He DID say that—as PolitiFact ADMITS—but they laughably rate my statement “mostly false” because Obama didn’t say…what I didn’t say he said.",tedcruz,Ted Cruz,en,,18,51,447,2
2023-06-14 04:03:58+00:00,1668831623003906050,2/x They continúe: “Obama in 2009 said Iran ‘should have the RIGHT to access peaceful nuclear power if it complies with its responsibilities under the nuclear Non-Proliferation Treaty.’ He did NOT say it had the right to nuclear weapons.”,tedcruz,Ted Cruz,en,,15,35,242,0
2023-06-14 04:02:24+00:00,1668831225606275073,"1/x ⁦@PolitiFact⁩ are partisan, left-wing liars. But, please, read their ridiculous “fact check.” Its self-refuting.

They say: “Cruz credited Obama with saying that Iran has a “right” to nuclear technology, including weapons”…. https://t.co/Hw9pRSyjol",tedcruz,Ted Cruz,en,,128,108,653,5
2023-06-14 00:02:08+00:00,1668770762499448834,"If Joe Biden took official action that benefited Burisma after depositing $5 million, Joe Biden should be charged &amp; prosecuted for bribery. 

That is the most grave allegation against a president that we've seen in our lifetimes. #Verdict https://t.co/vJGPoxxZCh https://t.co/FLfKElvEKM",tedcruz,Ted Cruz,en,['Verdict'],4673,6304,25069,353
2023-06-13 21:58:32+00:00,1668739655959707650,"The Southern Poverty Law Center’s ludicrous attacks on groups of concerned patriots like @Moms4Liberty are nothing more than a cynical grift. 

It's no wonder their “numbers” are completely bogus.",tedcruz,Ted Cruz,en,,91,107,547,1
2023-06-13 21:46:13+00:00,1668736558491467971,Ted Cruz accuses FBI deputy director of 'covering up' details of alleged of $5M Biden bribery scheme | Fox News https://t.co/C8EDRFFXLd,tedcruz,Ted Cruz,en,,609,326,1575,39
2023-06-13 21:01:54+00:00,1668725403211399168,Ted Cruz Grills Mark Zuckerberg Over Alleged Instagram Pedophile Network | Daily Wire https://t.co/OeTrEqp0cK,tedcruz,Ted Cruz,en,,267,659,3323,23
2023-06-13 20:38:14+00:00,1668719450122485768,"Looking at the indictment of Donald Trump, the double standard is a massive problem for the Department of Justice.

Merrick Garland and Jack Smith have done nothing to address this. #Verdict https://t.co/vJGPoxxZCh",tedcruz,Ted Cruz,en,['Verdict'],473,393,1844,25
2023-06-13 17:24:40+00:00,1668670737018761230,Sen. Cruz to Newsmax: Trump Indictment 'Complete Hypocrisy' | Newsmax https://t.co/x3neUN9ng7,tedcruz,Ted Cruz,en,,586,127,713,26
2023-06-13 16:53:44+00:00,1668662951056748556,".@StephenKing jumps in to defend @joebiden

Just wait until Biden’s classic Corvette (parked next to a box of classified docs) comes alive &amp; starts to murder everybody….",tedcruz,Ted Cruz,en,,298,83,763,13
2023-06-13 15:44:52+00:00,1668645621626986500,"Looking at the Trump indictment, I think the same thing today that I thought last week when it was announced. 

This is garbage. #Verdict https://t.co/7BaGqdn9xw https://t.co/spkeBRSzdB",tedcruz,Ted Cruz,en,['Verdict'],3649,2494,12032,218
2023-06-13 14:56:03+00:00,1668633337353895941,"Having reviewed the specifics of the indictment, against Donald Trump, it's pretty underwhelming. 

There's not a lot of ""there"" there. #Verdict https://t.co/7BaGqdnHn4 https://t.co/yOvm0JgIVy",tedcruz,Ted Cruz,en,['Verdict'],1548,664,3625,88
2023-06-13 12:49:50+00:00,1668601572958388224,"We've all gone to a sporting event or concert where we get whacked with giant fees when purchasing tickets that we knew nothing about.

The TICKET Act I introduced requires ticket brokers to disclose all the fees right up front so you know exactly what your tickets will cost. https://t.co/WkG4bsbB82",tedcruz,Ted Cruz,en,,169,47,507,8
2023-06-13 00:55:11+00:00,1668421722494717953,"We have learned of credible evidence that Joe Biden received a $5 million bribe from Burisma, the Ukrainian natural gas company. 

Now we’re told there is evidence of that on audio tapes. 

These are allegations of serious misconduct. https://t.co/XXUnSvTsKT",tedcruz,Ted Cruz,en,,3235,1230,4876,184
2023-06-12 23:34:08+00:00,1668401329411072000,"It's been obvious for quite some time that Biden’s partisan Democrat lackeys at the DOJ &amp; FBI have been working to coverup allegations of corruption against Joe Biden.

If the FBI was this blatantly complicit in stonewalling, that is deeply disturbing.",tedcruz,Ted Cruz,en,,850,654,2674,51
2023-06-12 21:25:56+00:00,1668369064106786816,"Need something to listen to on your commute home?

Don’t miss the latest episode of #Verdict for the most up to date news &amp; analysis on the Trump indictment. https://t.co/7BaGqdn9xw https://t.co/Rn2iVrKOYE",tedcruz,Ted Cruz,en,['Verdict'],299,117,616,14
2023-06-12 19:46:12+00:00,1668343964020138000,"The problem with the Trump indictment is not whether he violated the law—it’s just how politicized this indictment is. 

Joe Biden did the exact same thing, and the DOJ doesn't care! 

More on the latest episode of #Verdict!

https://t.co/7BaGqdn9xw",tedcruz,Ted Cruz,en,['Verdict'],6496,1061,5445,430
2023-06-12 17:37:09+00:00,1668311488933527555,"Now, on the face, the allegations against Donald Trump sound serious—except for the problem that this is a president of the United States. 

I suspect every president has taken papers from his time as president dating back to George Washington. #Verdict
https://t.co/7BaGqdn9xw",tedcruz,Ted Cruz,en,['Verdict'],1575,429,2406,80
2023-06-12 15:48:50+00:00,1668284231842185222,"Questions about the Trump indictment?

Don't miss today’s episode of #Verdict, where @benfergusonshow &amp; I go in-depth on the latest news. 

https://t.co/7BaGqdn9xw https://t.co/ilubP6lHqa",tedcruz,Ted Cruz,en,['Verdict'],260,117,609,10
2023-06-12 15:16:13+00:00,1668276021492105220,"At the end of the day, the biggest problem the DOJ has with the Trump indictment is the screaming hypocrisy. 

There is obviously a double standard driven by a DOJ that's blinded by hatred. #Verdict
https://t.co/7BaGqdn9xw",tedcruz,Ted Cruz,en,['Verdict'],983,484,2439,58
2023-06-12 14:33:11+00:00,1668265191233003522,"Pro-Iran regime propaganda being staged by the State Department.

Well, technically, more pro-Iran regime propaganda being staged by the State Department.",tedcruz,Ted Cruz,en,,62,50,225,1
2023-06-12 13:02:03+00:00,1668242258561204228,"Of course Team Biden lied about Chinese aggression against the U.S. & of course they tried to blame it on the Trump admin.  

It's the exact same playbook as what happened with the Chinese spy balloon that they allowed to repeatedly fly over U.S. territory. 

First they try to cover it up, then they try to blame someone else for their weakness & appeasement.",tedcruz,Ted Cruz,en,,822,652,3242,37
2023-06-12 11:53:07+00:00,1668224912815714305,"Deep Dive into the Trump Indictment: the Charges, the Hypocrisy &amp; Next Steps

New #Verdict out now wherever you get your podcasts! https://t.co/7BaGqdn9xw https://t.co/TIzmzANYnB",tedcruz,Ted Cruz,en,['Verdict'],1011,398,1926,60
2023-06-12 01:24:05+00:00,1668066608319700994,"On the latest episode of #Verdict, we answer all your questions about the Trump indictment.

Be sure to download &amp; listen tomorrow morning wherever you get your podcasts. https://t.co/W5zBtAcdFq",tedcruz,Ted Cruz,en,['Verdict'],341,93,564,10
2023-06-11 23:51:42+00:00,1668043359439532034,"There are thousands of men &amp; women at DOJ &amp; the FBI who are horrified &amp; angry.

They don't like seeing an institution that should be nonpartisan turned into a political attack weapon.
#Verdict https://t.co/8AYl2gqfj0",tedcruz,Ted Cruz,en,['Verdict'],2425,968,5008,175
2023-06-11 19:54:47+00:00,1667983737533898753,Ted Cruz and DOZENS of Republicans join tech union's call for SCOTUS to scrap Obama-era visa scheme that lets Disney and other firms fill American jobs with low-wage foreigners | Daily Mail https://t.co/Ib4fJCbBUR,tedcruz,Ted Cruz,en,,366,188,1135,22
2023-06-11 16:05:40+00:00,1667926079934177280,"Getting rid of AM radio in cars means that some people may miss essential communications during an emergency, especially as 40% of radio listeners are tuning in from their cars. 

Learn more in my latest op-ed for @foxnewsopinion with @EdMarkey
https://t.co/QO3yyGuNVE",tedcruz,Ted Cruz,en,,304,122,735,14
2023-06-11 13:37:52+00:00,1667888883281870852,"Merrick Garland is lighting the integrity of the Department of Justice on fire. #Verdict 

https://t.co/P7fiqD5CxV",tedcruz,Ted Cruz,en,['Verdict'],1508,582,2945,82
2023-06-10 23:27:56+00:00,1667674990366560256,"With the latest debt deal, we will reach $36 trillion in national debt. Joe Biden &amp; the Democrats are bankrupting the country.

Their approach is to print so much money that they inflate their way out of this.

It's hurting working men &amp; women. https://t.co/Pnm1z4ZMuY",tedcruz,Ted Cruz,en,,861,285,1349,41
2023-06-10 21:00:26+00:00,1667637872722149383,"If it's true, the corruption allegation involving Joe Biden is stunning.  

On its face, it screams of criminal bribery. 

Arm yourself with the facts from the latest episode of #Verdict!

https://t.co/dGPmJq694Q",tedcruz,Ted Cruz,en,['Verdict'],1628,664,3392,92
2023-06-10 18:56:19+00:00,1667606636603625473,😬,tedcruz,Ted Cruz,art,,72,39,279,2
2023-06-10 18:53:04+00:00,1667605820614356992,"I want to congratulate Jason Owens & wish him well as Border Patrol Chief. The brave men and women of Border Patrol do heroic work in spite of tremendous challenges & we're thankful for their service to our Nation. 

Jason & his wife Cassy are true patriots who love Texas & America.",tedcruz,Ted Cruz,en,,77,64,601,2
2023-06-10 17:13:14+00:00,1667580695852531713,"If you're a Democrat who wants Joe Biden to get reelected, you can't run on his record—it's terrible. 

You can't run on the economy, immigration, foreign policy, or crime because everything Biden touches substantively has gone to crap. 

https://t.co/dGPmJq694Q",tedcruz,Ted Cruz,en,,2281,763,4179,108
2023-06-10 13:35:20+00:00,1667525858179923968,"Democrats put partisan loyalty above everything.

There's not a Democrat in Congress who wants to know if there is evidence that Joe Biden took bribes or what the evidence is. 

They don't care. #Verdict 

https://t.co/dGPmJq694Q",tedcruz,Ted Cruz,en,['Verdict'],2421,1310,5698,145
2023-06-10 02:28:29+00:00,1667358039479918594,God bless the great grassroots warriors of Texas!,tedcruz,Ted Cruz,en,,199,63,584,3
2023-06-09 23:02:40+00:00,1667306244267188226,"Merrick Garland has a sense of self-righteous entitlement. He believes he doesn’t answer to anybody. 

He picks which laws to follow. He ignores the laws he doesn't want to follow.#Verdict 

https://t.co/P7fiqD5CxV",tedcruz,Ted Cruz,en,['Verdict'],2925,1330,5754,222
2023-06-09 21:35:14+00:00,1667284241258893313,"This is asinine. 

They’ve literally banned “boys” &amp; “girls” in Canada.",tedcruz,Ted Cruz,en,,670,837,3760,69
2023-06-09 20:26:19+00:00,1667266899665727489,"If any reporter had a shred of integrity, he would listen to Joe Biden asking, ""Where's the money?"" &amp; respond, ""I'm going to find that money.""

None of them want to. They don't care if Joe Biden was receiving bribes. Why? 

It's all about power. #Verdict https://t.co/dGPmJq694Q",tedcruz,Ted Cruz,en,['Verdict'],1436,1266,6268,90
2023-06-09 18:43:28+00:00,1667241015403749376,"Don't miss the latest episode of #Verdict, where @benfergusonshow and I analyze &amp; explain everything you need to know about the Trump indictment. 

Tune in now, wherever you get your podcasts! https://t.co/P7fiqD6ant https://t.co/ySljDD53BD",tedcruz,Ted Cruz,en,['Verdict'],785,228,1102,34
2023-06-09 18:33:14+00:00,1667238437873758208,"‘Merrick Garland Hates Donald Trump’: Ted Cruz Furious, Sad Over Trump’s Indictment | Daily Caller https://t.co/p1AhX3XkJG",tedcruz,Ted Cruz,en,,1228,164,893,37
2023-06-09 16:39:49+00:00,1667209896872296533,Ted Cruz: Trump Indictment an ‘Assault on Democracy’ | Breitbart https://t.co/kZRPWRXgkN,tedcruz,Ted Cruz,en,,4066,1946,9818,252
2023-06-09 16:19:52+00:00,1667204877649588225,"Merrick Garland is going to go down in disgrace as the most partisan &amp; political Attorney General in our nation's history. 

More analysis of the Trump indictment on the latest episode of #Verdict with @BenFergusonShow! https://t.co/P7fiqD6ant https://t.co/LRtLoxWvFF",tedcruz,Ted Cruz,en,['Verdict'],2253,1024,4671,136
2023-06-09 16:19:38+00:00,1667204819847659530,"Lamest “rebuttal” ever.

Stalin didn’t “indict” people either. His henchmen did. Just like Biden’s. 

Dictatorships &amp; banana republics try to imprison their predecessors &amp; opponents.

Especially for a “crime” that BIDEN HIMSELF committed, keeping classified docs in his garage!",tedcruz,Ted Cruz,en,,2095,905,3685,139
2023-06-09 15:23:54+00:00,1667190793159802884,Cruz Targets ESG and DEI Policies With New Bill | The Messenger https://t.co/vlwLusJaL8,tedcruz,Ted Cruz,en,,161,138,896,8
2023-06-09 14:33:38+00:00,1667178141209571330,Ted Cruz: 'Enormous Damage to Rule of Law' | Newsmax https://t.co/YgUeE7doew,tedcruz,Ted Cruz,en,,532,110,524,18
2023-06-09 14:27:56+00:00,1667176709441896448,"Consumers should have more choices, not fewer. 

@EdMarkey &amp; I are working to ensure that AM radio continues to be available for the millions of Americans who want to listen to it in their cars and trucks every day. 

Read our new op-ed now. https://t.co/QO3yyGuNVE",tedcruz,Ted Cruz,en,,86,49,273,7
2023-06-09 13:12:07+00:00,1667157627757899776,"The Trump indictment is shameful &amp; disgraceful. 

In over two centuries of our nation's history, no new president has ever launched the entire machinery of justice on a vendetta to persecute, attack, investigate, indict, &amp; jail the former president. 

https://t.co/P7fiqD5CxV",tedcruz,Ted Cruz,en,,9087,2958,13432,662
2023-06-09 11:53:45+00:00,1667137907415474176,"TRUMP INDICTMENT: Everything You Need to Know About the Biden DOJ’s Latest Corrupt Attack

Tune in now to the latest episode of #Verdict.
https://t.co/P7fiqD5CxV",tedcruz,Ted Cruz,en,['Verdict'],573,418,1791,36
2023-06-09 01:29:31+00:00,1666980812351320069,"Indicting Donald Trump is the culmination of what Merrick Garland has been pushing for since he became Attorney General. 

The weaponization of our Department of Justice against enemies of the Biden admin. will do enormous damage to the rule of law &amp; have a lasting impact.",tedcruz,Ted Cruz,en,,4584,1809,7760,280
2023-06-08 22:25:38+00:00,1666934538184916992,"This Department of Justice is the most political we've ever seen.

Merrick Garland has corrupted the machinery of government.

He's the most partisan Attorney General in our nation's history. https://t.co/fg004rL3dl",tedcruz,Ted Cruz,en,,815,307,1302,33
2023-06-08 21:49:05+00:00,1666925339572944896,"The President of the United States has an obligation to be transparent with the American people. 

Any journalist with a shred of integrity ought to go and start practicing journalism instead of spreading propaganda on behalf of the regime. https://t.co/mDvZl1hVvK",tedcruz,Ted Cruz,en,,303,331,1433,23
2023-06-08 19:46:10+00:00,1666894405809127424,It's easy to be this flippant towards serious corruption allegations when you know your team of left-wing partisans will protect you at both the Department of Justice and in the corporate media.,tedcruz,Ted Cruz,en,,2206,1346,5753,124
2023-06-08 19:36:56+00:00,1666892083301343248,"We know that up to a dozen Biden family members have received millions of dollars from foreign entities.

I don't know anyone else in public life with a similar family situation.

 It is utterly bizarre. #Verdict

https://t.co/hQXEphFOUm",tedcruz,Ted Cruz,en,['Verdict'],2853,1491,6427,153
2023-06-08 16:52:01+00:00,1666850582030581761,"🔥🔥🔥

Powerful. RFK Jr is one of the very few Dems willing to go to the border &amp; call out the humanitarian disaster that is unfolding with the #BidenBorderCrisis 

WATCH:",tedcruz,Ted Cruz,en,['BidenBorderCrisis'],741,1048,5401,54
2023-06-08 15:03:22+00:00,1666823238775631872,"The corporate media doesn't care that there is alleged corruption in the White House. 

Apparently reporters don't exist anymore.

Catch up on the latest episode of #Verdict wherever you get your podcasts. https://t.co/hQXEphFOUm https://t.co/pJOYhHz11f",tedcruz,Ted Cruz,en,['Verdict'],430,349,1572,21
2023-06-08 13:08:12+00:00,1666794255874940931,"Pat was a friend who lived a truly inspirational life guided by faith &amp; in constant service to the Lord. 

He leaves behind a rich legacy that touched millions of lives &amp; will continue to flourish for generations. 

My thoughts &amp; prayers are with his family &amp; loved ones.",tedcruz,Ted Cruz,en,,558,101,841,38
2023-06-08 01:47:53+00:00,1666623047653048322,Ted Cruz TORCHES Leftist Group for Demonizing Moms for Liberty | Daily Signal https://t.co/6aOYUowxv8,tedcruz,Ted Cruz,en,,569,393,2134,31
2023-06-08 01:39:35+00:00,1666620957639802882,"Under Merrick Garland, the Department of Justice doesn't even have to pretend that their responsibilities are anything other than running interference for the radicals running amok in the Biden administration.",tedcruz,Ted Cruz,en,,261,458,1807,19
2023-06-08 00:14:48+00:00,1666599622528172034,"The Southern Poverty Law Center is a profoundly dishonest, rabidly partisan organization. 

Their whole business model relies on left-wing billionaires writing them big checks so they can tar anyone right of center &amp; liken them to hate groups. #Verdict 

https://t.co/HMjJsbsNLR",tedcruz,Ted Cruz,en,['Verdict'],351,428,1789,20
2023-06-07 22:50:18+00:00,1666578358279233545,🚀🚀🚀🚀,tedcruz,Ted Cruz,art,,28,17,109,0
