DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-05-12 20:16:01+00:00,1657117443842625560,"MAGA extremists have an agenda to:

Attack the right of a woman to make decisions about her own body.
Attack the right to vote.
Ban books.

Across all 50 states.

We are fighting back.",KamalaHarris,en,,10719,1689,8962,435
2023-04-28 01:06:00+00:00,1651754604231630848,"MAGA extremists dare to tell us what is in our own best interests. 

Well, I say, I trust the women of America to make decisions about their own bodies.",KamalaHarris,en,,11139,2147,14142,451
2023-04-25 21:25:00+00:00,1650974214025822209,"MAGA extremists want to take away women’s health care decisions, control what books your kids can read in schools, and tell you who you can love.

That’s not who we are.

As @JoeBiden says, we are in a battle for the soul of this nation. That’s why we’re running for reelection.",KamalaHarris,en,,2639,1390,7160,130
