DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-04-08 17:08:00+00:00,1644748942926643200,"Let’s be clear: Vice President Harris and I will continue to lead the fight to protect a woman’s right to an abortion, and to make her own decisions about her own health.  

That is our commitment.",JoeBiden,en,,9884,2934,17859,599
2021-04-29 20:07:27+00:00,1387861106966806536,"In Georgia with @DrBiden to celebrate the successes of the first 100 days of the Biden-Harris administration. Jobs are coming back, folks are getting vaccinated, and better days are ahead. Tune in. 
https://t.co/v1B30kekja",JoeBiden,en,,1607,986,7280,120
2021-01-01 17:45:00+00:00,1345063487957917696,Let me be clear: The Biden-Harris Administration will spare no effort to make sure people are getting vaccinated. https://t.co/FfppocXufa,JoeBiden,en,,7362,6331,63394,998
2020-12-24 02:20:00+00:00,1341931601060454401,"In the 21st century, twelve years of school isn’t enough. That’s why under the Biden-Harris plan, community college will be free — and public colleges and universities will be tuition-free for families earning less than $125,000 a year.",JoeBiden,en,,16417,22155,215035,8351
