DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-02-26 17:43:00+00:00,1629899848425013251,"The COVID vaccine is free, easy, accessible, and will help keep you and your family safe. Get your updated vaccine by visiting https://t.co/sohfL3zr12.",KamalaHarris,en,,437,342,2017,23
2023-02-18 22:10:01+00:00,1627067940066705413,"Everyone 6 months and older should get the updated COVID-19 vaccine to stay healthy and protected.

Go to https://t.co/sohfL3zYQA to find a vaccine provider near you.",KamalaHarris,en,,865,355,2265,53
2022-12-17 15:28:01+00:00,1604136338076291072,"The COVID vaccine is free, easy, accessible, and will help keep you and your family safe during the holiday season. Get your updated vaccine by visiting https://t.co/sohfL3R1SA.",KamalaHarris,en,,960,381,2266,47
2022-12-15 15:08:03+00:00,1603406539079000073,"There’s still time to get your updated COVID vaccine before Christmas so you can celebrate the holidays safely. 

Visit https://t.co/sohfL3zr12 to find an appointment near you.",KamalaHarris,en,,330,213,1016,19
2022-07-06 18:42:00+00:00,1544753549254721536,"Parents can now get their children under five years old a COVID-19 vaccine, protecting them from this virus. 

This is an enormous step forward in our fight to defeat this virus. Go to https://t.co/sohfL3zYQA for more information.",KamalaHarris,en,,223,253,1340,23
