DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-06-13 23:59:59+00:00,1668770222508068864,"Why Montana kids are suing the state over climate change
A lawsuit in the state of Montana could set a legal precedent on climate action.
https://t.co/IISOBG4Pnk",JrmChenu,en,,0,0,0,0
2023-06-13 23:59:59+00:00,1668770222499860481,A great way to get involved in local politics with one of Broward’s best!,BYDs,en,,0,0,2,0
2023-06-13 23:59:59+00:00,1668770222432743426,Wey estuve a nada,DannaGutier0129,es,,0,0,0,0
