DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-06-01 22:35:05+00:00,1664400201635749895,"—12.7 million new jobs
—Unemployment is at a 50-year-low
—Historic 800,000 new manufacturing jobs
—Reduced the deficit by a record $1.7 trillion

Our invest in America agenda is working. https://t.co/MFTQRFieUW",JoeBiden,en,,6303,2525,11280,285
2023-05-31 16:30:14+00:00,1663945994608824322,"Our infrastructure investments have led to repairs on over 4,900 bridges and 69,000 miles of road.

It’s about strengthening our economy and creating good-paying jobs. https://t.co/0F9MsOBvwJ",JoeBiden,en,,1927,1237,6123,121
2023-05-30 22:30:03+00:00,1663674159237414913,"The bipartisan budget agreement prevents what could have been a catastrophic default and would have led to an economic recession, retirement accounts devastated, and millions of jobs lost.",JoeBiden,en,,1598,915,5167,86
2023-05-25 23:34:05+00:00,1661878334408515585,"Defaulting on the debt—including trillions incurred under Donald Trump—could mean seniors missing Social Security checks and millions of jobs lost.

It sounds like the head of the Republican Party thinks that’s a price worth paying to elect Republicans. https://t.co/fHbRqviI9j",JoeBiden,en,,5904,10406,28898,723
2023-05-23 22:20:05+00:00,1661134936521285632,"We’ve created over 12 million jobs since we’ve been in office, unemployment matches the lowest level since 1969, and we’re seeing the highest share of working-age people in the workforce since 2008. https://t.co/QZ8bS52ij5",JoeBiden,en,,7182,1609,8375,310
