DateTime,TweetId,Text,Username,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2023-04-27 01:10:00+00:00,1651393223611367425,"We’ve helped create over 12 million jobs, lowered prescription drug costs, and taken the largest action to fight climate change in American history.

Now it’s time to build on our progress and finish the job. That’s why @JoeBiden and I are running for reelection.",KamalaHarris,en,,1510,593,3208,52
2023-02-09 23:08:01+00:00,1623821045684658179,"When it comes to the climate crisis, we don’t have time to waste. 

That’s why we passed the most significant investment ever to tackle climate change, which will lower utility bills, help create jobs, and lead us into a clean energy future.",KamalaHarris,en,,340,325,2244,23
2022-09-16 16:00:24+00:00,1570804807371202560,"In 2020, young voters turned out in record numbers.

You put @JoeBiden and me in the White House and told us to take on the climate crisis. We heard you. That’s why we passed the Inflation Reduction Act, the most aggressive action to combat climate change in our nation's history.",KamalaHarris,en,,813,655,4087,55
2022-08-22 19:31:00+00:00,1561798110334140417,"We're seeing the impact of climate change around our nation.

If we don't act now, it will be irreversible. 

The Inflation Reduction Act takes aggressive action on climate change while creating good-paying jobs in communities across our country.",KamalaHarris,en,,583,570,3448,33
2022-04-22 15:00:29+00:00,1517518710868787202,"Black, Latino, Indigenous, and other communities of color continue to be hit hardest by the impacts of climate change. 

We’re working to correct these historic wrongs and build a future where all people have clean air to breathe, clean water to drink, and healthy communities.",KamalaHarris,en,,546,469,3045,61
